factory_id,product_type,production_cost_per_unit,labor_hours_used,inventory_level,lead_time_days,defect_rate_percentage,market_demand_index,supply_chain_efficiency_score,profitability_flag
328,Fabric,103,1778,13339,11,10.58,89,79,0
452,Cotton,337,1949,1070,26,11.56,12,89,0
263,Fabric,163,1914,9231,16,10.62,35,48,0
486,Ready-made garment,87,652,5856,20,1.28,78,40,1
172,Yarn,419,1582,17000,13,7.57,64,45,0
235,Ready-made garment,279,882,10890,12,5.3,12,77,0
452,Ready-made garment,215,186,7724,18,1.51,65,77,1
478,Ready-made garment,231,1638,19915,26,6.66,37,78,0
169,Ready-made garment,493,1846,3551,13,4.28,52,56,0
524,Ready-made garment,254,612,14565,5,4.15,39,48,0
586,Cotton,415,1083,11059,28,1.13,96,50,0
295,Fabric,294,1108,8933,28,11.75,27,92,0
368,Yarn,408,686,9156,26,8.71,14,95,0
148,Ready-made garment,382,1601,10942,13,3.36,95,57,0
415,Yarn,480,597,14256,25,11.01,70,84,0
229,Cotton,445,1006,8307,13,11.38,10,85,0
543,Fabric,358,1055,7802,19,9.72,73,76,0
104,Ready-made garment,466,842,18762,19,7.91,23,46,0
527,Cotton,461,548,5381,13,4.52,50,74,0
126,Cotton,170,687,19418,28,5.21,82,83,1
259,Fabric,308,359,10597,11,5.46,77,46,1
248,Ready-made garment,259,1660,4309,16,11.39,62,78,0
363,Fabric,459,1323,9263,23,9.12,98,50,0
329,Fabric,359,562,15240,14,3.5,40,49,0
299,Yarn,345,193,4141,10,7.5,68,73,0
149,Yarn,243,1120,1156,2,7.13,75,63,0
166,Fabric,117,1475,16109,8,9.75,46,51,0
399,Yarn,163,1231,4610,23,1.14,59,48,1
480,Cotton,269,454,11714,8,8.42,75,61,0
157,Fabric,269,568,7707,26,3.97,23,77,0
358,Ready-made garment,267,194,16369,22,1.56,24,85,0
441,Ready-made garment,286,967,806,21,8.78,34,71,0
425,Cotton,480,190,9396,27,3.98,83,47,0
229,Ready-made garment,435,1167,9369,20,8.76,17,87,0
314,Ready-made garment,347,1579,11604,14,1.95,67,60,1
271,Fabric,467,1054,12685,24,11.83,65,55,0
357,Cotton,143,483,8902,14,9.64,23,72,0
201,Fabric,302,122,1896,18,3.47,93,81,1
308,Cotton,454,1825,3960,15,8.89,51,64,0
390,Fabric,406,122,4853,22,1.63,22,90,0
453,Fabric,477,1357,19046,28,7.84,28,78,0
570,Yarn,264,1821,13121,16,0.72,43,45,0
385,Ready-made garment,429,410,10972,14,4.0,99,98,0
215,Cotton,307,1540,8176,10,11.74,55,43,0
363,Ready-made garment,396,1456,5044,22,1.45,97,62,0
249,Yarn,289,674,3648,21,7.17,64,48,0
399,Cotton,364,202,12772,2,0.85,94,75,0
541,Yarn,263,599,1327,5,8.03,73,50,0
135,Ready-made garment,147,927,3155,3,3.34,66,93,1
552,Fabric,65,1606,10837,23,3.72,97,74,1
432,Yarn,453,288,13249,7,4.05,81,51,0
576,Yarn,203,1971,9191,24,2.46,73,74,1
386,Fabric,65,559,11370,27,11.3,14,46,0
402,Ready-made garment,247,288,9753,12,10.87,98,96,0
410,Yarn,157,450,8025,10,10.44,52,68,0
307,Ready-made garment,72,680,14053,11,1.28,26,60,0
205,Fabric,91,213,3996,25,2.8,98,42,1
545,Cotton,86,203,4722,17,7.35,55,93,0
257,Yarn,377,719,18873,4,11.64,42,63,0
220,Ready-made garment,439,1631,11216,6,7.26,78,69,0
154,Fabric,214,1468,4680,7,3.93,24,66,0
499,Fabric,165,1144,1882,27,9.81,51,68,0
111,Yarn,199,486,14862,5,1.63,24,99,0
244,Cotton,55,1043,4667,6,10.58,74,69,0
499,Yarn,81,1901,19519,17,11.7,72,75,0
495,Ready-made garment,194,954,6045,14,11.61,65,94,0
235,Fabric,343,1332,16081,11,1.77,52,62,1
567,Cotton,450,1805,16453,5,6.6,91,76,0
102,Ready-made garment,342,582,9927,2,7.02,79,65,0
243,Yarn,456,572,11322,14,2.34,43,89,0
129,Fabric,226,1829,4483,27,6.56,75,75,1
336,Yarn,494,958,18289,16,7.76,90,67,0
378,Cotton,226,1041,6700,2,3.95,78,76,1
447,Cotton,110,492,15261,17,3.79,29,90,0
214,Cotton,126,1758,18768,26,0.72,23,43,0
203,Cotton,465,1812,13819,16,11.48,85,68,0
217,Cotton,432,615,16090,9,9.64,77,83,0
104,Yarn,135,1311,13997,20,9.11,50,53,0
567,Cotton,240,445,2684,20,0.26,68,83,1
459,Cotton,56,1475,7503,9,7.49,59,84,0
347,Fabric,455,640,8910,5,2.17,83,76,0
463,Cotton,134,1721,7930,4,7.94,48,72,0
420,Fabric,311,146,4850,7,7.45,39,90,0
220,Fabric,494,1200,14398,29,10.22,46,70,0
385,Fabric,447,442,6867,29,3.07,56,53,0
248,Yarn,449,1314,9878,5,0.33,99,64,0
183,Yarn,308,642,2233,24,10.97,54,48,0
553,Ready-made garment,442,918,13488,3,10.9,66,64,0
505,Ready-made garment,96,1804,19851,8,5.47,13,80,0
565,Fabric,390,1159,16956,16,0.94,15,85,0
555,Yarn,143,856,6617,27,5.98,24,64,0
330,Cotton,475,1547,5542,6,6.29,54,69,0
387,Ready-made garment,475,450,8561,29,9.86,91,59,0
260,Yarn,273,287,17514,9,8.61,90,62,0
371,Cotton,328,1650,11534,22,0.85,69,40,1
559,Cotton,52,433,1377,20,8.46,98,54,0
137,Yarn,178,582,10142,18,1.63,37,60,0
599,Ready-made garment,372,1339,3040,11,1.07,86,69,0
325,Yarn,298,1281,581,19,4.78,41,50,0
241,Ready-made garment,278,766,18215,7,0.93,57,89,1
391,Fabric,376,1364,10414,10,9.95,28,65,0
580,Yarn,180,395,8455,5,5.56,40,91,0
250,Yarn,277,1585,16423,7,7.04,88,69,0
213,Ready-made garment,226,144,15336,23,6.92,69,48,1
336,Ready-made garment,372,594,17240,6,11.74,53,44,0
165,Yarn,360,274,10011,18,10.99,32,86,0
460,Cotton,437,1103,1079,21,10.19,36,86,0
440,Cotton,80,1469,13087,15,4.6,10,73,0
357,Cotton,115,155,1145,27,1.74,31,72,0
574,Fabric,255,1689,16202,10,7.1,17,73,0
348,Fabric,150,440,6763,6,5.28,78,97,1
556,Ready-made garment,369,1900,16428,24,2.71,33,40,0
548,Fabric,80,1874,11323,1,1.17,42,90,0
430,Cotton,422,1956,8999,28,5.23,21,54,0
422,Yarn,240,1231,733,28,7.81,13,70,0
279,Fabric,115,1833,17918,28,7.5,73,98,0
289,Fabric,464,313,13430,10,9.29,88,95,0
506,Cotton,352,1622,15746,23,5.6,69,51,0
253,Fabric,284,857,6517,15,3.86,18,46,0
295,Ready-made garment,327,1520,5621,14,6.46,51,84,1
565,Yarn,251,649,15596,16,11.7,62,72,0
410,Cotton,399,596,2235,5,0.54,86,81,0
361,Ready-made garment,274,272,4777,14,6.34,83,71,1
518,Cotton,132,204,1441,16,3.95,69,90,1
505,Ready-made garment,95,1675,849,14,1.26,23,94,0
526,Yarn,138,578,1905,7,5.22,60,44,1
242,Yarn,235,1522,7964,19,7.69,74,77,0
441,Ready-made garment,424,533,14008,4,6.34,36,44,0
415,Ready-made garment,238,741,12319,18,0.35,31,95,0
200,Ready-made garment,295,792,2045,28,6.95,31,56,0
343,Ready-made garment,95,1090,18630,22,2.78,99,46,1
589,Ready-made garment,306,1021,8396,21,4.1,73,64,1
111,Ready-made garment,401,293,18238,15,3.75,33,64,0
338,Yarn,458,942,12324,17,10.3,39,42,0
148,Ready-made garment,110,900,7830,1,0.57,49,91,0
141,Fabric,154,1589,4788,24,4.18,90,75,1
265,Yarn,386,1464,12736,15,4.74,32,95,0
181,Cotton,63,158,7335,16,7.43,19,67,0
528,Yarn,350,1986,3085,24,9.47,42,62,0
390,Cotton,126,1661,1400,22,8.73,81,47,0
257,Cotton,279,577,14434,11,9.03,14,70,0
315,Fabric,216,1226,17011,9,2.31,36,60,0
589,Ready-made garment,115,632,18559,17,10.94,71,84,0
257,Ready-made garment,81,691,18661,26,4.97,34,74,0
561,Yarn,145,938,5665,15,0.13,75,80,1
233,Ready-made garment,107,1834,11187,8,8.02,29,80,0
166,Fabric,153,1445,17467,18,7.25,52,81,0
435,Yarn,361,648,1966,8,1.51,76,97,0
106,Yarn,183,1137,9194,3,11.52,67,89,0
535,Yarn,266,1579,7250,22,6.74,50,95,0
113,Ready-made garment,116,320,1655,23,5.63,73,68,1
172,Ready-made garment,227,975,8460,19,4.78,55,99,1
498,Ready-made garment,423,1514,17819,14,2.52,69,42,0
504,Yarn,296,777,11283,2,11.43,24,83,0
262,Yarn,343,1296,17239,1,8.43,36,64,0
165,Cotton,284,761,18878,5,6.81,67,41,1
446,Cotton,180,783,5656,17,7.57,33,83,0
229,Ready-made garment,161,1204,10137,1,10.09,44,80,0
518,Yarn,438,435,11351,21,7.63,32,73,0
565,Ready-made garment,457,324,5864,16,1.38,17,54,0
305,Ready-made garment,103,970,11972,3,8.37,95,78,0
375,Cotton,339,134,4474,10,6.78,25,78,0
565,Fabric,288,1993,19388,19,11.6,79,79,0
355,Ready-made garment,289,287,19030,11,8.8,70,86,0
365,Fabric,344,1347,7804,23,4.13,67,51,1
124,Fabric,161,742,1710,3,1.62,38,91,0
549,Yarn,137,1062,9321,2,5.79,72,91,1
380,Yarn,277,1067,11409,3,8.15,35,63,0
352,Ready-made garment,353,593,7324,15,2.13,18,45,0
409,Cotton,354,1986,6698,27,7.79,28,45,0
388,Cotton,339,410,1607,20,9.91,80,87,0
263,Ready-made garment,257,620,11769,9,1.88,34,97,0
194,Ready-made garment,405,1704,5486,15,8.47,33,76,0
369,Cotton,440,1663,3934,28,0.82,48,65,0
420,Fabric,323,468,8523,2,0.1,56,42,1
209,Ready-made garment,119,1598,11746,6,0.39,70,71,1
435,Fabric,419,845,19699,5,7.58,38,85,0
409,Ready-made garment,269,130,7561,6,11.68,29,57,0
337,Ready-made garment,280,1950,18919,5,9.26,14,95,0
480,Fabric,339,1355,7307,22,3.05,45,67,0
535,Fabric,356,1973,7473,12,0.86,71,72,0
486,Cotton,410,1097,669,4,7.4,59,56,0
582,Ready-made garment,398,596,13449,24,0.04,29,71,0
524,Yarn,304,1689,15045,28,9.51,20,51,0
489,Yarn,191,1063,13699,25,2.92,94,76,1
124,Ready-made garment,118,1298,14976,26,3.59,29,60,0
240,Ready-made garment,138,397,9323,23,4.13,15,41,0
216,Ready-made garment,408,1914,9496,14,9.16,54,65,0
581,Fabric,185,1488,15472,14,3.19,35,78,0
491,Yarn,192,1209,14535,11,3.41,32,56,0
504,Yarn,388,676,3534,28,6.49,14,91,0
581,Yarn,236,1212,13828,1,5.56,34,75,0
551,Ready-made garment,60,153,11779,21,11.47,13,73,0
124,Fabric,197,1753,5488,23,3.16,19,58,0
178,Ready-made garment,488,1484,7630,5,1.1,43,71,0
167,Cotton,341,1599,15604,5,6.49,67,89,1
272,Cotton,387,328,4369,12,2.21,17,61,0
543,Yarn,447,878,1291,5,4.96,61,89,0
111,Ready-made garment,491,1954,12833,21,2.25,37,84,0
387,Cotton,87,1657,11243,13,10.57,18,78,0
227,Cotton,394,1882,4341,11,3.93,43,93,0
195,Ready-made garment,257,1084,3856,21,9.3,68,97,0
191,Fabric,259,472,8022,1,11.38,26,57,0
240,Ready-made garment,50,568,5425,12,11.29,42,90,0
130,Ready-made garment,409,519,11264,6,6.3,65,63,0
433,Fabric,114,1949,12596,27,11.8,70,40,0
119,Yarn,50,631,7200,11,7.87,46,80,0
245,Yarn,292,1523,2594,12,1.54,22,41,0
576,Yarn,430,1087,13315,29,10.66,38,79,0
415,Fabric,365,1307,16753,6,5.62,49,63,0
546,Cotton,74,1984,6750,24,1.83,64,79,1
489,Fabric,396,661,15862,5,9.5,23,91,0
259,Ready-made garment,443,189,9307,18,7.49,17,41,0
448,Fabric,99,1739,13753,16,10.59,41,66,0
142,Cotton,445,1829,12685,13,9.93,20,41,0
353,Cotton,397,1506,7503,7,3.84,78,62,0
229,Ready-made garment,290,468,16642,14,3.08,59,72,1
159,Yarn,81,1197,2801,1,8.81,46,73,0
250,Cotton,82,1392,10922,21,6.88,54,71,1
566,Cotton,249,114,5769,28,0.84,78,42,1
386,Cotton,283,1452,10264,21,2.18,75,94,1
598,Ready-made garment,75,1918,11720,12,1.82,35,66,0
104,Cotton,91,1515,17388,3,7.08,39,51,0
566,Yarn,483,1833,15248,18,1.03,86,47,0
517,Ready-made garment,110,1557,18829,11,2.49,47,59,0
365,Yarn,90,443,18745,20,6.54,36,91,0
444,Cotton,490,1318,17287,7,1.6,90,97,0
229,Cotton,179,1159,10311,10,2.98,60,56,1
481,Yarn,404,1016,3406,19,10.88,24,84,0
366,Ready-made garment,403,304,12308,13,8.37,71,72,0
277,Ready-made garment,247,1943,2069,14,3.68,39,94,0
352,Yarn,336,1774,12408,15,10.53,41,50,0
514,Cotton,200,875,639,6,3.0,59,48,1
155,Fabric,253,1180,5183,7,7.07,16,73,0
562,Yarn,231,1233,7230,13,4.42,48,83,0
556,Yarn,420,785,11656,16,9.03,70,96,0
570,Yarn,461,1619,5562,15,4.46,25,82,0
182,Cotton,256,817,2672,18,2.99,84,46,1
492,Ready-made garment,196,324,3920,3,7.29,46,55,0
198,Cotton,253,1509,6777,16,8.94,62,66,0
248,Yarn,97,163,1749,25,6.44,87,54,1
428,Cotton,307,1887,16571,1,8.6,32,63,0
255,Cotton,188,1047,3197,24,5.06,68,76,1
289,Yarn,221,1060,3253,1,9.55,37,88,0
593,Cotton,150,1902,15403,19,7.02,78,79,0
470,Fabric,236,1475,13126,6,2.35,97,97,1
362,Cotton,433,1586,4384,11,10.69,60,58,0
179,Cotton,364,1967,7754,24,10.04,91,92,0
499,Ready-made garment,425,419,594,7,11.57,77,62,0
351,Ready-made garment,343,456,4791,3,6.83,96,78,1
196,Yarn,458,192,15491,28,8.11,82,70,0
359,Yarn,412,794,13309,6,10.36,20,69,0
359,Ready-made garment,70,1423,13540,1,0.63,44,46,0
202,Fabric,347,1849,6280,8,10.95,20,98,0
139,Cotton,469,1617,15841,25,3.25,80,84,0
372,Fabric,442,1777,8704,25,0.68,26,98,0
200,Fabric,445,1718,2801,14,2.85,64,89,0
458,Ready-made garment,59,1512,6724,4,7.04,91,89,0
479,Yarn,236,1734,872,4,0.57,35,42,0
407,Cotton,182,1916,4989,23,0.01,56,77,1
320,Yarn,82,533,14701,23,7.67,35,87,0
407,Fabric,118,1225,6351,16,5.44,66,69,1
519,Fabric,129,940,6528,11,10.13,90,99,0
223,Yarn,240,1501,17700,22,3.09,83,49,1
521,Yarn,150,1706,11631,7,3.37,88,73,1
330,Ready-made garment,334,1461,1832,1,0.93,57,52,1
277,Yarn,451,1123,15238,9,6.46,35,78,0
162,Yarn,270,997,11938,29,4.39,50,52,0
584,Ready-made garment,439,983,16531,6,4.08,37,64,0
215,Yarn,102,877,15161,24,5.49,28,80,0
290,Fabric,209,591,1255,13,10.2,10,73,0
161,Yarn,429,1765,4025,21,1.26,43,79,0
355,Cotton,91,1183,2296,12,6.28,97,79,1
582,Fabric,96,912,14254,23,2.36,50,79,0
106,Ready-made garment,208,1632,12661,19,2.55,97,73,1
254,Fabric,495,491,19943,26,3.08,91,54,0
191,Ready-made garment,233,1242,2677,17,5.51,74,42,1
569,Cotton,295,1898,2550,23,5.93,83,91,1
113,Cotton,60,1594,18873,21,10.46,13,98,0
554,Fabric,203,1451,15992,1,10.71,23,85,0
328,Yarn,269,120,6309,9,7.04,72,61,0
185,Fabric,204,1220,10763,25,3.38,30,73,0
232,Fabric,388,1938,6476,22,9.82,73,44,0
282,Cotton,490,612,14838,27,9.51,35,80,0
485,Ready-made garment,414,1007,12675,25,9.58,78,61,0
161,Fabric,332,814,2193,23,0.2,88,99,1
318,Yarn,236,1043,18935,8,9.05,33,68,0
504,Cotton,111,1763,13595,27,10.23,19,47,0
345,Fabric,197,449,15338,2,7.26,90,73,0
329,Fabric,436,1255,3420,18,9.01,41,43,0
178,Yarn,193,645,4667,4,9.31,82,93,0
248,Fabric,152,698,9577,1,6.08,40,91,0
237,Fabric,349,131,6639,24,9.76,24,64,0
570,Fabric,142,358,1958,21,9.51,59,99,0
413,Fabric,335,575,11847,12,10.99,12,89,0
475,Yarn,473,1959,3910,16,11.06,44,62,0
522,Fabric,168,924,1062,23,6.36,63,64,1
488,Fabric,498,1071,15877,28,0.38,86,73,0
164,Fabric,78,1019,7492,18,0.23,95,83,1
112,Cotton,79,132,12718,5,11.27,80,45,0
312,Yarn,409,998,8296,16,4.05,93,73,0
573,Cotton,415,487,6159,9,4.53,35,60,0
341,Cotton,337,1921,19855,9,5.64,92,83,1
592,Yarn,187,1961,17228,2,3.19,44,69,0
312,Cotton,100,1684,3216,14,7.08,37,98,0
280,Cotton,441,897,10364,11,9.42,25,95,0
437,Cotton,484,555,6160,2,3.09,57,42,0
584,Yarn,341,1717,7732,16,8.92,90,54,0
272,Fabric,283,1267,11819,21,8.06,97,60,0
259,Ready-made garment,104,1915,18003,19,6.31,78,58,1
263,Ready-made garment,468,1727,10604,13,3.91,85,58,0
564,Yarn,341,323,2762,17,10.47,31,88,0
582,Ready-made garment,289,316,17626,27,4.83,21,85,0
596,Yarn,361,255,11144,29,4.5,67,73,0
287,Yarn,85,888,16141,1,7.7,48,94,0
494,Ready-made garment,138,1643,11460,21,11.04,45,53,0
290,Cotton,261,135,7830,19,6.1,15,43,0
504,Fabric,494,735,15948,16,8.67,57,70,0
407,Ready-made garment,367,108,1282,25,5.48,17,85,0
355,Ready-made garment,414,1163,596,13,2.63,79,50,0
282,Ready-made garment,294,1592,9278,28,1.49,64,83,1
216,Ready-made garment,136,278,13874,19,1.64,70,84,1
381,Yarn,458,1764,13328,3,0.26,92,50,0
295,Yarn,289,1058,19122,3,6.63,98,88,1
133,Fabric,369,600,16813,1,1.57,19,43,0
151,Fabric,237,472,11278,3,10.39,57,55,0
211,Ready-made garment,106,1191,12872,16,11.79,75,96,0
351,Ready-made garment,162,1069,14146,21,5.95,33,95,0
181,Ready-made garment,272,1789,2988,8,5.4,37,77,0
331,Fabric,119,1547,8317,23,4.18,43,45,0
326,Ready-made garment,276,614,19721,16,7.66,66,57,0
332,Cotton,305,463,16883,28,7.3,76,92,0
320,Fabric,229,876,19270,13,4.12,35,64,0
535,Cotton,233,1574,7896,13,4.12,72,63,1
512,Ready-made garment,240,1639,18725,11,7.74,31,91,0
521,Yarn,281,873,8564,4,6.65,45,78,0
141,Cotton,325,428,5269,4,8.62,87,86,0
120,Fabric,282,893,14486,15,11.3,46,48,0
141,Cotton,103,1061,9421,28,9.36,12,76,0
496,Fabric,306,469,816,4,3.65,99,73,1
212,Ready-made garment,139,696,575,8,9.11,83,73,0
204,Cotton,275,1977,11738,24,5.4,73,79,1
291,Yarn,296,1510,703,2,9.33,99,95,0
116,Cotton,443,1670,8395,15,10.64,32,79,0
219,Yarn,200,1237,7067,23,3.0,80,76,1
492,Fabric,484,670,14546,28,2.86,67,67,0
524,Ready-made garment,162,1161,12980,27,5.19,21,89,0
228,Ready-made garment,457,1668,7960,14,0.62,95,87,0
229,Yarn,318,476,4855,28,8.23,61,50,0
159,Fabric,206,1522,19935,21,9.0,20,53,0
147,Ready-made garment,491,1326,3163,2,4.15,18,98,0
128,Fabric,415,1325,9123,29,5.58,14,65,0
196,Yarn,396,199,8889,3,7.08,79,99,0
109,Yarn,400,1521,538,11,0.88,80,99,0
341,Cotton,348,1573,15544,7,8.54,27,47,0
413,Ready-made garment,443,1936,10818,16,6.32,88,67,0
543,Ready-made garment,208,915,9420,22,7.49,74,59,0
331,Cotton,379,217,6686,22,8.69,88,99,0
376,Yarn,274,520,12919,28,8.11,63,64,0
383,Yarn,63,1366,19008,7,1.14,18,49,0
302,Yarn,404,640,14757,22,9.39,80,93,0
346,Yarn,158,1350,4634,11,7.32,69,50,0
389,Fabric,467,1624,4271,2,8.58,18,65,0
363,Ready-made garment,450,1975,15811,8,3.14,53,62,0
542,Ready-made garment,454,1336,6038,7,2.66,20,58,0
313,Yarn,145,1029,16681,6,9.91,12,57,0
299,Yarn,244,798,3757,16,4.68,86,89,1
532,Yarn,107,212,6961,21,6.9,14,58,0
178,Ready-made garment,441,472,14275,11,6.62,41,78,0
500,Ready-made garment,401,398,14243,22,7.02,31,79,0
543,Yarn,343,1796,11898,3,0.83,63,54,1
442,Fabric,203,1142,16544,18,3.63,62,55,1
443,Cotton,113,875,15272,9,0.8,71,59,1
272,Cotton,207,770,8400,17,5.76,59,58,1
566,Cotton,314,110,11290,2,10.83,35,50,0
168,Ready-made garment,170,107,12005,27,4.67,76,46,1
515,Ready-made garment,337,1276,18128,10,9.39,63,58,0
527,Cotton,60,1748,12779,10,3.45,50,63,0
548,Cotton,263,1783,1157,17,10.28,17,70,0
186,Fabric,211,1673,11657,8,5.03,33,91,0
200,Ready-made garment,154,1258,18583,20,4.26,22,87,0
107,Ready-made garment,451,1496,15025,6,8.37,84,47,0
432,Cotton,196,560,13116,11,6.15,69,89,1
299,Fabric,231,1358,6463,5,4.05,23,63,0
186,Fabric,387,354,14497,24,0.7,55,47,0
142,Cotton,86,685,5035,10,2.0,14,52,0
484,Cotton,131,1451,15080,23,9.27,22,49,0
208,Ready-made garment,61,461,16164,1,11.05,33,58,0
534,Cotton,53,1497,12318,8,2.03,25,89,0
507,Yarn,92,1102,2476,4,6.83,38,62,0
582,Fabric,460,887,4169,7,0.41,28,96,0
251,Cotton,100,308,14787,19,3.49,90,81,1
116,Yarn,310,366,1437,15,5.39,69,72,1
232,Fabric,183,755,18173,2,8.83,71,69,0
247,Yarn,136,1096,5170,17,0.53,57,69,1
376,Yarn,411,653,19034,26,9.37,41,68,0
331,Cotton,105,835,7921,21,2.43,55,76,1
413,Fabric,266,1981,16314,16,9.11,90,74,0
514,Yarn,415,1629,13453,27,7.51,80,48,0
465,Ready-made garment,117,1687,2016,14,4.07,78,47,1
327,Fabric,401,520,14072,3,8.69,97,87,0
238,Ready-made garment,93,407,10774,27,2.84,65,64,1
535,Cotton,192,236,1904,19,2.64,42,96,0
498,Ready-made garment,395,1542,6670,8,0.74,32,81,0
310,Fabric,91,294,2853,17,4.72,87,90,1
490,Yarn,188,1218,12499,29,1.17,70,85,1
598,Yarn,122,1613,11438,18,5.03,13,94,0
127,Fabric,316,1381,1080,1,0.12,74,76,1
150,Yarn,243,1148,8793,7,1.86,11,77,0
590,Ready-made garment,204,1355,5050,4,11.19,67,47,0
541,Yarn,295,1455,12980,3,9.55,82,65,0
360,Yarn,363,705,19847,19,2.83,37,50,0
360,Ready-made garment,267,1113,798,10,8.62,42,79,0
449,Ready-made garment,433,961,4616,27,8.02,32,62,0
451,Ready-made garment,302,320,16928,3,2.12,93,71,1
107,Cotton,326,396,8147,2,4.45,40,84,0
419,Ready-made garment,326,1326,3043,5,10.96,57,40,0
237,Ready-made garment,121,1110,5278,17,8.86,55,88,0
137,Cotton,178,442,15058,5,9.12,54,87,0
210,Yarn,407,692,15883,26,6.77,99,93,0
579,Ready-made garment,235,1328,17171,14,7.99,41,48,0
467,Fabric,62,991,1016,16,6.1,60,79,1
319,Ready-made garment,378,176,2701,24,8.89,56,67,0
436,Ready-made garment,269,1673,7077,23,8.79,70,72,0
322,Cotton,55,806,13129,14,0.37,59,71,1
235,Fabric,288,1165,8602,27,7.58,44,47,0
355,Yarn,161,1578,4158,19,7.56,24,76,0
459,Yarn,277,1305,7422,13,0.81,88,57,1
508,Fabric,491,856,4786,12,4.92,46,46,0
428,Ready-made garment,66,1318,4436,25,10.79,65,57,0
549,Cotton,122,689,1490,27,11.44,68,87,0
562,Fabric,61,1955,8221,26,9.39,34,51,0
533,Fabric,135,487,18735,16,1.82,29,43,0
550,Yarn,229,1026,8689,29,4.5,57,52,1
148,Cotton,171,736,3209,23,2.19,95,50,1
391,Fabric,253,240,19505,17,7.83,29,55,0
481,Cotton,119,1150,14066,22,9.28,24,83,0
423,Ready-made garment,157,1438,2678,20,10.61,71,53,0
177,Yarn,250,1444,1338,6,10.33,23,55,0
204,Ready-made garment,101,547,14188,14,1.19,30,91,0
268,Cotton,86,1916,10247,16,1.51,59,92,1
316,Ready-made garment,166,392,10125,3,10.92,90,61,0
477,Yarn,308,1877,8604,21,10.13,78,57,0
218,Cotton,313,1359,15478,19,5.52,24,79,0
289,Fabric,443,814,7838,7,5.16,72,64,0
354,Ready-made garment,352,556,1668,5,6.63,52,74,0
469,Yarn,474,991,15687,20,7.16,36,46,0
365,Fabric,113,938,1447,26,3.05,70,59,1
248,Yarn,91,753,660,23,4.84,63,66,1
263,Cotton,92,1729,11823,23,7.44,68,68,0
239,Cotton,174,763,15050,10,2.48,48,49,0
446,Ready-made garment,442,864,3127,9,11.99,93,50,0
587,Yarn,319,1190,16732,3,3.4,44,59,0
357,Yarn,396,275,19419,27,6.63,90,72,0
473,Yarn,282,609,19156,27,6.65,18,82,0
368,Cotton,181,1738,17044,10,5.42,69,76,1
280,Ready-made garment,51,1214,18668,16,2.9,71,93,1
259,Yarn,164,804,15380,24,6.78,77,52,1
450,Yarn,50,1289,12436,23,1.09,25,55,0
499,Fabric,380,701,18911,9,4.64,25,50,0
387,Yarn,114,937,12698,2,2.69,41,44,0
387,Ready-made garment,479,1950,8876,6,1.49,47,77,0
479,Fabric,492,1101,2396,5,11.11,48,42,0
325,Fabric,174,1903,11987,3,8.4,71,98,0
110,Fabric,305,1561,2904,7,2.03,72,41,1
109,Cotton,440,150,19423,15,11.39,25,92,0
370,Fabric,371,1801,17616,21,2.59,63,77,0
372,Yarn,192,785,10313,6,2.83,24,49,0
523,Cotton,377,1862,1077,4,1.6,27,45,0
501,Cotton,295,365,19045,23,8.73,13,60,0
282,Cotton,165,1644,9069,29,6.85,46,70,0
556,Cotton,426,1210,18192,13,0.7,49,73,0
252,Cotton,352,705,12884,23,0.3,72,88,0
587,Cotton,139,1175,1341,5,6.39,77,71,1
414,Cotton,345,1302,19055,15,7.82,26,68,0
433,Fabric,91,1401,6753,7,9.87,90,97,0
223,Ready-made garment,484,1362,12840,7,5.74,57,93,0
572,Yarn,84,684,11327,10,8.12,28,40,0
213,Yarn,90,438,5321,13,8.8,95,72,0
377,Fabric,390,1195,18297,24,7.36,48,77,0
599,Fabric,173,473,544,11,4.23,74,56,1
513,Cotton,106,679,18570,1,1.58,62,73,1
567,Ready-made garment,343,616,5736,20,7.77,27,88,0
312,Cotton,284,1974,7125,11,9.22,48,55,0
271,Fabric,145,1361,19609,1,2.28,69,46,1
387,Cotton,441,1589,8509,3,5.94,86,75,0
534,Yarn,368,220,4514,8,4.77,44,52,0
273,Yarn,392,1536,6280,13,2.47,82,59,0
212,Cotton,181,1846,5095,28,2.94,90,43,1
475,Ready-made garment,225,1897,8765,7,2.85,43,44,0
504,Cotton,101,936,19902,3,5.03,24,55,0
582,Cotton,87,669,6792,20,4.69,82,99,1
221,Ready-made garment,392,142,2060,2,6.65,28,48,0
131,Ready-made garment,54,1627,11824,18,1.12,84,82,1
321,Ready-made garment,262,1320,12494,5,6.98,97,51,1
218,Yarn,169,171,17356,29,0.26,94,53,1
138,Cotton,375,190,2717,18,3.09,72,54,0
596,Fabric,418,1672,10771,16,6.03,91,44,0
367,Ready-made garment,258,590,16936,27,8.24,35,81,0
332,Ready-made garment,266,1949,3487,7,9.26,58,57,0
530,Cotton,73,848,8830,1,0.43,13,47,0
117,Fabric,391,1097,19021,9,6.45,75,47,0
248,Cotton,254,482,1327,15,4.25,26,64,0
496,Cotton,450,904,10775,26,8.34,10,43,0
248,Ready-made garment,275,1589,15851,1,3.41,86,90,1
225,Ready-made garment,267,1277,16815,27,8.92,83,65,0
491,Yarn,260,269,18132,17,7.23,90,50,0
401,Fabric,75,1395,5335,9,9.48,94,45,0
459,Fabric,301,1017,13697,23,11.81,18,72,0
